sum_open_interest,sum_open_interest_value,open,high,low,close,volume,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,volume_delta
0.4131694564351349,0.33877785551563555,0.2962962962962976,0.23076923076922995,0.2815533980582501,0.2857142857142847,0.07815071739411436,0.07664772286484993,0.11627906976744187,0.08036200618376943,0.07878320452366457,0.5881823693034627
0.4082416298946292,0.3405624121781816,0.3055555555555607,0.21153846153846345,0.27184466019417286,0.25,0.08808969297300731,0.08626372340574547,0.12273901808785531,0.07243776132936751,0.07089760734319621,0.5559264169270955
0.40616063647892986,0.32784672351613686,0.2685185185185226,0.21153846153846345,0.2815533980582501,0.2589285714285694,0.04766299824705027,0.04670584051339821,0.0562015503875969,0.0475200607260768,0.046535204188995496,0.5762402565439743
0.4010034846773394,0.3341502610975784,0.2777777777777821,0.25961538461538325,0.3009708737864081,0.3214285714285694,0.17320912259536342,0.17017952893770869,0.24418604651162792,0.20604068837708606,0.2023823939275453,0.6705870299858494
0.4348508265842419,0.3749854310052605,0.3333333333333357,0.25961538461538325,0.2815533980582501,0.27678571428571175,0.30562055101129104,0.2999462972462007,0.24677002583979332,0.2242211928291142,0.22013723100101726,0.48097219258669255
0.3890362614791556,0.3298572185155848,0.3055555555555607,0.34615384615384315,0.32038834951455897,0.36607142857142705,0.3739960224141724,0.36846443803837026,0.3565891472868217,0.2886934206535358,0.2843935318253753,0.48993705798661047
0.45006273556948884,0.4122566699063963,0.38888888888889284,0.36538461538461675,0.4174757281553383,0.4107142857142847,0.2158423116259346,0.21324566387080518,0.2170542635658915,0.21111125226889074,0.20855201261444362,0.6080163059177509
0.46273997821943524,0.43846511730270876,0.4444444444444464,0.4423076923076934,0.46601941747572795,0.49107142857142705,0.28120080458805685,0.2786821349773406,0.248062015503876,0.3139541346613457,0.31114662165068724,0.6965557138114233
0.4750894101860972,0.4801177816701312,0.518518518518519,0.4423076923076934,0.5048543689320368,0.46428571428571175,0.17871333942594864,0.17750587723866906,0.18087855297157623,0.1317274694980094,0.1308270842124926,0.5170488815486924
0.48593098411825153,0.4803348762803328,0.5000000000000036,0.4903846153846132,0.5048543689320368,0.5357142857142811,0.38341478237797955,0.3809576936799267,0.392764857881137,0.26518429824380313,0.26338616603675347,0.42832536961389756
0.5579586709658955,0.5509378976845412,0.5740740740740762,0.51923076923077,0.5825242718446582,0.5267857142857117,0.154687269684401,0.1542109824974639,0.17248062015503876,0.10548376800224865,0.10520995575278445,0.5069347139339028
0.5697388785248094,0.5570731108016478,0.5462962962962976,0.5769230769230766,0.5728155339805809,0.5624999999999964,0.28179812277904903,0.28119885331764527,0.23449612403100775,0.25864004713258265,0.25797776974523606,0.5882154926246689
0.5830031227345245,0.5903846047758705,0.6018518518518512,0.6153846153846132,0.6407766990291215,0.6607142857142847,0.22124175966220003,0.22150658731556894,0.24354005167958656,0.2578674729599039,0.25790387429502976,0.6895666930369386
0.603121525677853,0.6313935211213337,0.6944444444444464,0.6538461538461533,0.6407766990291215,0.5803571428571423,0.2415986538797336,0.24204119574007063,0.33268733850129195,0.17308043505533474,0.17347232530500756,0.4904801263924312
0.6310167215447358,0.6124979387753164,0.6111111111111143,0.5384615384615365,0.6019417475728126,0.5446428571428577,0.1385601320721771,0.13835968262928022,0.1802325581395349,0.06595385516894203,0.0659436403267706,0.4576256433049679
0.6224349791776227,0.590737467372346,0.5740740740740762,0.5865384615384599,0.6116504854368934,0.553571428571427,0.44291166539296234,0.441909607515377,0.492248062015504,0.35526581156812703,0.35442749949636015,0.5020594232382437
0.6676564984912545,0.6175436497911626,0.5740740740740762,0.5865384615384599,0.5922330097087354,0.616071428571427,0.26456116161833776,0.2641967137431641,0.2622739018087855,0.20021740062536425,0.1997652606360897,0.5041338675174994
0.6967992948870432,0.658959219163048,0.6574074074074083,0.60576923076923,0.6601941747572795,0.616071428571427,0.22130389526748923,0.22157137255203022,0.17248062015503876,0.1659970494495111,0.16616856793472928,0.5112053114401018
0.7216414426656641,0.6779350208041226,0.6388888888888893,0.5769230769230766,0.6310679611650443,0.5803571428571423,0.1898074930097444,0.18980633278422201,0.18992248062015504,0.2272455864814606,0.22706701207586624,0.6835397891970214
0.6930159613937157,0.6425669335933648,0.6018518518518512,0.5384615384615365,0.5825242718446582,0.5624999999999964,0.17392073401652264,0.1735154429225248,0.1698966408268734,0.13651377691106903,0.13612100743881383,0.534475600052073
0.6567214167394653,0.61365576873348,0.5833333333333357,0.51923076923077,0.6116504854368934,0.553571428571427,0.11622079456472195,0.11604331689635872,0.11692506459948321,0.12476874385632819,0.12445036505406883,0.6096855672445787
0.6672234470679967,0.6159887925945036,0.5833333333333357,0.4903846153846132,0.533980582524272,0.49107142857142705,0.2182365733801089,0.21705952112664392,0.2771317829457365,0.19587177015561055,0.1946791416053787,0.5743807286976602
0.6594427431709988,0.5808489616125794,0.5092592592592631,0.4615384615384599,0.5048543689320368,0.4821428571428541,0.18424386184125488,0.18303638563702843,0.18733850129198967,0.13504247172918454,0.13420427930725218,0.5140878106948271
0.6337903128032139,0.5649536171864149,0.5000000000000036,0.4423076923076934,0.4951456310679596,0.49999999999999645,0.21859396649666304,0.21681749024441851,0.22157622739018087,0.2803594653437359,0.2779212476731207,0.737704892776728
0.622840653786767,0.5606513574840442,0.518518518518519,0.45192307692307665,0.5242718446601913,0.49107142857142705,0.1526993838597096,0.15176568474127794,0.1789405684754522,0.13965092033990087,0.13872646148955536,0.5766053833870367
