sum_open_interest,sum_open_interest_value,open,high,low,close,volume,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,volume_delta
1.0,0.929547692508784,0.7878787878787818,0.770491803278702,0.8823529411764781,0.8611111111111001,0.1857465838023692,0.18712529741519782,0.18032786885245902,0.13745376901666223,0.13848733706866698,0.12097319216039643
0.9392003007094871,0.9400298360164356,0.8333333333333428,0.8688524590163809,0.9117647058823621,0.9305555555555429,0.21450398234495288,0.21620444844079476,0.2513661202185793,0.28312426125748275,0.2853064723550245,0.905654426672674
0.9421134238594249,1.0,0.9393939393939377,1.0,0.970588235294116,0.9861111111111143,0.13093105056279652,0.13217691209910296,0.20081967213114757,0.16858580851793953,0.17017537416977796,0.7102050011263797
0.884767185077294,0.9642626626354769,1.0,0.8688524590163809,1.0,1.0,0.0627588151907123,0.06335899186164892,0.07513661202185792,0.014393563884546458,0.014582763338056332,0.14044990828050063
0.8438190104778442,0.9574232721338234,0.9696969696969688,0.7377049180327901,0.7549019607843235,0.6527777777777715,0.291266392210483,0.29298308995628086,0.21311475409836064,0.22760895260609298,0.22891831504419272,0.0
0.7858854484800162,0.7684906116723837,0.6060606060606091,0.34426229508196116,0.0,0.23611111111110006,1.0,1.0,0.9999999999999999,1.0,1.0,0.31453673607311783
0.5515434854108889,0.37933349288710616,0.1666666666666714,0.18032786885245855,0.44117647058824616,0.4722222222222143,0.18423034214565415,0.18459198228905033,0.19535519125683062,0.18513364090441148,0.1854574238257805,0.45342258552441017
0.4853639054644532,0.47280089497575517,0.4090909090909207,0.4262295081967409,0.4313725490196134,0.48611111111110006,0.19267159173727416,0.19320140187077536,0.2513661202185793,0.1670225340298166,0.1674867112336153,0.27268046213754704
0.46494855048631223,0.4525354722289805,0.46969696969696884,0.26229508196720985,0.5196078431372655,0.5555555555555571,0.06611521016561381,0.06623916189502434,0.06830601092896174,0.05204560186067793,0.05211626092861446,0.3715058089016186
0.4412441855001674,0.4895440967126561,0.4848484848484844,0.26229508196720985,0.6274509803921688,0.4999999999999858,0.049938242704774066,0.050092474354677424,0.05601092896174864,0.04790864376405994,0.048055649730202404,0.4554243233675538
0.41161960249965546,0.4385960647537672,0.5303030303030454,0.39344262295080057,0.7058823529411882,0.5694444444444429,0.059148317102070344,0.059408602025824625,0.07103825136612021,0.0513783505547718,0.051615214392292025,0.4152029092781513
0.389912136446938,0.4461522269354603,0.5303030303030454,0.2786885245901658,0.6078431372549176,0.5833333333333286,0.09093819895808417,0.09125291295229358,0.10109289617486339,0.07433179547794258,0.07459646408616295,0.3503491777427348
0.27578348916976836,0.3514108735145456,0.5151515151515298,0.2786885245901658,0.6666666666666714,0.5277777777777573,0.027627430849979567,0.02771495475898595,0.036885245901639344,0.00861707400770199,0.008623384202956011,0.34436971003765315
0.2500822252501962,0.3819826645555793,0.46969696969696884,0.24590163934428233,0.5882352941176521,0.44444444444444287,0.078560678055078,0.07879808943823534,0.2185792349726776,0.06466618370381667,0.06486861828960647,0.37064976024201063
0.18448996851947186,0.2593246284541877,0.4242424242424363,0.49180327868853624,0.6274509803921688,0.7499999999999858,0.18138122261759715,0.1821655644095702,0.3114754098360656,0.23069737293628706,0.23170822893953721,0.7807228140186012
0.14567965042522246,0.3936055153617417,0.7121212121212182,0.49180327868853624,0.6666666666666714,0.5694444444444429,0.1930252883791107,0.1938773402556179,0.3497267759562842,0.2750981812635833,0.27628390796733204,1.0
0.19477987125874563,0.3284723523817803,0.545454545454561,0.29508196721312174,0.558823529411768,0.3472222222222143,0.08151590657568596,0.08178594347864764,0.1639344262295082,0.03231402752888245,0.032411597612546826,0.13181218421137314
0.1502607715077744,0.18919134238091573,0.2727272727272805,0.016393442622955945,0.5,0.2638888888888715,0.07119168775660459,0.071263523387718,0.04918032786885246,0.07063331681092004,0.07072124185495894,0.46196376275222845
0.1497204341493159,0.150989776265952,0.22727272727273373,0.0,0.19607843137255543,0.0,0.4186334837164582,0.4183790539679687,0.37431693989071035,0.3718686849429977,0.37149111851770167,0.09332217680944876
0.07823145233284379,0.0,0.0,0.1639344262295026,0.29411764705882604,0.44444444444444287,0.3849783174650748,0.38571587835053467,0.3811475409836066,0.38893125405116863,0.38966633047508414,0.44132848453641405
0.004933515011984468,0.12826448753802566,0.39393939393940514,0.22950819672129796,0.5490196078431495,0.40277777777775725,0.11474942919877472,0.11506401479047906,0.1721311475409836,0.13669119609562663,0.13704909190659292,0.6067003507868567
0.0,0.11203416927034482,0.3333333333333286,0.22950819672129796,0.5882352941176521,0.44444444444444287,0.11904684339708872,0.11941998043605029,0.14754098360655737,0.17066381972776146,0.1712114967233971,0.8064428925433655
0.12061269557862886,0.24641408988252067,0.4090909090909207,0.29508196721312174,0.558823529411768,0.3472222222222143,0.08399550619108741,0.08426046172299989,0.1407103825136612,0.0637129675525222,0.06392266779832372,0.3266823287098123
0.18331532208804902,0.22107061887385981,0.30303030303031164,0.3606557377049171,0.5686274509804008,0.6527777777777715,0.09387295030469105,0.0942312416084848,0.06967213114754098,0.1269111983833454,0.12740511458306544,0.6850770765616451
0.2583752290560568,0.39328767969389844,0.6363636363636402,0.37704918032787305,0.7254901960784395,0.5833333333333286,0.0,0.0,0.0,0.0,0.0,0.477282528239951
